code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600151,2016-10-18,10.740000,10.910000,10.700000,10.900000,0.011132,10528395.000000,113837202.000000,13626960877.299999,15633349928.299999,0.008422,51.649571,2016-06-30,2016-08-23,47.474281,3.373060,103.623002,3.308946,10.900000
sh600152,2016-10-18,11.600000,11.760000,11.550000,11.730000,0.007732,7301942.000000,85331701.000000,3442686954.270000,3442686966.000000,0.024879,36.032232,2016-06-30,2016-08-30,-174.167397,4.569942,50.778781,6.289207,11.730000
sh600153,2016-10-18,11.150000,11.290000,11.120000,11.260000,0.008961,32510098.000000,364585839.000000,31924357967.799999,31924357967.799999,0.011467,157.973656,2016-06-30,2016-08-31,11.509891,0.249237,4.780482,1.630844,11.260000
sh600155,2016-10-18,15.300000,15.750000,15.130000,15.570000,0.022324,13293293.000000,204816300.000000,6422625000.000000,18564807866.490002,0.032226,45.140983,2016-06-30,2016-08-24,30.660168,21.292308,-235.448895,23.441734,15.570000
sh600156,2016-10-18,10.230000,10.560000,10.210000,10.430000,0.021548,7639980.000000,79315214.000000,4194014621.860000,4194014621.860000,0.019000,19.787504,2016-06-30,2016-08-25,-211.150700,5.494100,-135.436956,6.317383,10.430000
sh600157,2016-10-18,4.070000,4.120000,4.060000,4.110000,0.007353,29605151.000000,121221818.000000,18888141133.470001,51070018789.860001,0.006442,207.050610,2016-06-30,2016-08-20,121.871664,3.231483,12.831360,2.135620,4.110000
sh600158,2016-10-18,16.160000,16.480000,16.120000,16.430000,0.011077,14364159.000000,234458488.000000,10802649274.129999,13862572178.389999,0.021847,105.927826,2016-06-30,2016-08-30,191.511930,16.281932,230.648286,9.022515,16.430000
sh600159,2016-10-18,5.440000,5.580000,5.370000,5.550000,0.025878,16692160.000000,91695380.000000,4606517932.050000,4606517937.600000,0.020111,26.431445,2016-06-30,2016-08-30,27.618123,6.886505,33.872031,2.079119,5.550000
sh600160,2016-10-18,10.710000,10.900000,10.710000,10.880000,0.013035,18211020.000000,196740866.000000,19702765546.880001,22974928615.040001,0.010056,83.794172,2016-06-30,2016-08-26,157.786350,2.010911,22.692763,2.762122,10.880000
sh600161,2016-10-18,40.910000,41.770000,40.880000,41.380000,0.007793,4088721.000000,169331252.000000,21330018997.840000,21330018997.840000,0.007932,220.829806,2016-06-30,2016-08-30,410.393732,13.183067,55.153699,10.463499,41.380000
sh600162,2016-10-18,4.200000,4.280000,4.200000,4.280000,0.011820,10677560.000000,45360509.000000,4929357016.120000,12023629478.719999,0.009271,29.157538,2016-06-30,2016-08-16,31.371859,1.622364,104.681309,2.270677,4.280000
sh600163,2016-10-18,6.200000,6.200000,5.960000,6.100000,-0.042386,74174791.000000,449118803.000000,4597105869.300000,6096737903.000000,0.098424,14.347918,2016-06-30,2016-08-25,51.401751,8.978999,23.782789,3.992669,6.100000
sh600165,2016-10-18,12.330000,12.490000,12.300000,12.460000,0.003221,2700430.000000,33494857.000000,8533651836.500000,8533651836.500000,0.003943,61.946537,2016-06-30,2016-08-31,61.740936,4.099836,-14.183816,9.427253,12.460000
sh600166,2016-10-18,2.710000,2.760000,2.710000,2.750000,0.014760,65104494.000000,178394625.000000,18342861044.750000,18342861047.500000,0.009761,71.282333,2016-06-30,2016-08-31,23.011975,0.269768,-9.675059,0.495442,2.750000
sh600167,2016-10-18,17.140000,17.520000,17.140000,17.460000,-0.002856,3660682.000000,63372997.000000,3684060000.000000,11875406044.680000,0.017349,23.739700,2016-06-30,2016-08-27,25.937216,5.116416,2.592821,5.643910,17.460000
sh600169,2016-10-18,4.090000,4.290000,4.080000,4.240000,0.036675,58202265.000000,245824941.000000,10277569200.000000,10277569200.000000,0.024011,42.983726,2016-06-30,2016-08-30,-17.799869,1.497947,-7.411538,2.121061,4.240000
sh600170,2016-10-18,4.340000,4.470000,4.310000,4.440000,0.023041,84163852.000000,371142767.000000,30664038209.279999,31665445452.959999,0.012187,50.386574,2016-06-30,2016-08-31,14.497154,0.210378,2.938663,1.582436,4.440000
sh600171,2016-10-18,15.130000,15.590000,15.100000,15.550000,0.028439,10562064.000000,162848456.000000,10477710870.150000,10477710870.150000,0.015675,42.316857,2016-06-30,2016-08-09,184.929715,21.324827,136.130055,5.699729,15.550000
sh600172,2016-10-18,19.780000,20.010000,19.600000,19.990000,0.011640,11651735.000000,230912736.000000,12831059241.010000,15840053651.180000,0.018153,103.286081,2016-06-30,2016-08-10,47.048578,8.717940,32.874937,3.396425,19.990000
sh600173,2016-10-18,8.870000,9.050000,8.800000,8.980000,0.001115,13842322.000000,123583589.000000,6511015981.820000,6511824190.800000,0.019091,20.400473,2016-06-30,2016-07-30,104.829741,4.281746,7.247408,3.986685,8.980000
sh600175,2016-10-18,5.230000,5.310000,5.220000,5.310000,0.015296,9821539.000000,51798611.000000,7448771044.710000,18991155384.630001,0.007001,90.140405,2016-06-30,2016-08-26,-122.545060,3.058974,-6.707188,1.767290,5.310000
sh600176,2016-10-18,10.890000,11.070000,10.840000,11.040000,0.012844,10078512.000000,110591216.000000,21194425284.959999,26851019175.360001,0.005250,105.563882,2016-06-30,2016-08-19,16.961287,1.730032,5.546719,2.628822,11.040000
sh600177,2016-10-18,14.250000,14.430000,14.210000,14.420000,0.012640,9775573.000000,140255883.000000,32107740627.480000,36888907740.019997,0.004390,235.680203,2016-06-30,2016-08-31,7.752859,1.814169,96.217363,1.624551,14.420000
sh600178,2016-10-18,11.600000,11.920000,11.520000,11.890000,0.018852,4034988.000000,47617342.000000,5494131200.000000,5494131200.000000,0.008732,24.945614,2016-06-30,2016-08-19,472.012703,4.355599,-227.116443,3.044736,11.890000
sh600179,2016-10-18,15.280000,16.020000,15.270000,16.020000,0.049803,4448403.000000,70026448.000000,6247800000.000000,17015298746.219999,0.011406,25.717350,2016-06-30,2016-08-31,-30.212221,5.793384,-28.860653,-16.345271,16.020000
sh600180,2016-10-18,15.360000,15.650000,15.330000,15.620000,0.005795,4060296.000000,62929303.000000,13785413693.040001,15877377987.680000,0.004601,43.079596,2016-06-30,2016-08-20,32.520935,1.689723,-18.642777,3.723392,15.620000
sh600182,2016-10-18,25.730000,25.990000,24.480000,25.080000,-0.026775,10670305.000000,266323330.000000,4263600000.000000,8527200000.000000,0.062767,28.586506,2016-06-30,2016-08-31,52.958009,2.835608,10.155280,10.247527,25.080000
sh600183,2016-10-18,12.620000,13.510000,12.400000,13.430000,0.064184,40891746.000000,534411354.000000,19306348675.549999,19306348675.549999,0.028445,101.083669,2016-06-30,2016-08-26,30.742607,2.536893,18.092513,4.230987,13.430000
sh600184,2016-10-18,21.800000,22.680000,21.590000,22.580000,0.033410,3533392.000000,78047886.000000,9455619451.080000,11487819451.080000,0.008438,72.809932,2016-06-30,2016-08-26,315.050718,4.581181,36.051110,5.171071,22.580000
sh600185,2016-10-18,6.220000,6.280000,6.210000,6.280000,0.009646,9741789.000000,60837243.000000,10158038932.440001,12936799993.719999,0.006023,41.971541,2016-06-30,2016-08-30,6.796654,1.425518,1.200989,2.648783,6.280000
sh600186,2016-10-18,5.410000,5.520000,5.400000,5.510000,0.018484,14099546.000000,77426866.000000,5851753953.610000,5851753953.610000,0.013276,28.032646,2016-06-30,2016-08-27,-440.342044,3.282710,238.363039,68.193069,5.510000
sh600187,2016-10-18,6.570000,6.700000,6.460000,6.680000,0.007541,99921830.000000,658291809.000000,9723569843.040001,9723569843.040001,0.068645,30.358055,2016-06-30,2016-08-23,-88.544842,20.483383,43.338351,3.789211,6.680000
sh600188,2016-10-18,12.430000,12.660000,12.300000,12.650000,0.012000,9909073.000000,123957879.000000,37441716675.000000,62137002400.000000,0.003348,32.929601,2016-06-30,2016-08-29,75.581048,0.901610,18.544417,1.825897,12.650000
sh600190,2016-10-18,4.110000,4.240000,4.090000,4.230000,0.029197,13425020.000000,56166074.000000,5663887092.000000,8469693045.000000,0.010026,11.136886,2016-06-30,2016-08-27,194.957828,4.690920,33.592491,1.443095,4.230000
sh600191,2016-10-18,14.840000,15.240000,14.650000,15.210000,0.018072,7784438.000000,116462377.000000,7375815704.790000,7375815720.000000,0.016053,38.624979,2016-06-30,2016-08-27,2545.606695,225.096565,-387.506051,3.445776,15.210000
sh600192,2016-10-18,9.540000,9.690000,9.520000,9.680000,0.016807,6710141.000000,64615736.000000,4276120640.000000,4276120640.000000,0.015190,17.138177,2016-06-30,2016-08-12,170.449543,2.489973,804.655029,2.247139,9.680000
sh600193,2016-10-18,11.100000,11.350000,11.040000,11.340000,0.019784,6772023.000000,75924232.000000,4823729820.000000,4823729820.000000,0.015920,75.972845,2016-06-30,2016-07-30,96.237079,260.014216,248.020647,12.530387,11.340000
sh600195,2016-10-18,21.720000,22.210000,21.720000,22.170000,0.016972,3585918.000000,78878231.000000,9528666000.000000,9528666000.000000,0.008343,55.932230,2016-06-30,2016-08-30,36.149706,2.250411,20.685717,3.002153,22.170000
sh600196,2016-10-18,22.970000,23.390000,22.940000,23.370000,0.015645,6441797.000000,149341058.000000,44562780783.480003,54079941256.680000,0.003378,313.009581,2016-06-30,2016-08-24,20.366759,4.289115,28.784156,2.847396,23.370000
sh600197,2016-10-18,14.310000,14.750000,14.300000,14.720000,0.030091,11977714.000000,174924662.000000,6491520000.000000,6491520000.000000,0.027160,53.435548,2016-06-30,2016-08-30,22.592627,3.964204,15.883498,3.640230,14.720000
sh600198,2016-10-18,19.520000,20.050000,19.500000,19.770000,0.009188,23133263.000000,456955704.000000,16595382587.760000,17439284491.439999,0.027559,35.831342,2016-06-30,2016-08-26,-326.415375,2.027213,25.412618,4.720969,19.770000
sh600199,2016-10-18,9.550000,9.860000,9.540000,9.840000,0.025000,19916781.000000,193777441.000000,5468826019.680000,5468826019.680000,0.035836,46.337418,2016-06-30,2016-08-30,190.849318,3.165564,-58.868927,2.446727,9.840000
sh600200,2016-10-18,18.050000,18.690000,18.050000,18.650000,0.001611,7164023.000000,132544862.000000,10537535494.200001,13463285016.700001,0.012679,204.967921,2016-06-30,2016-08-27,361.735555,4.264816,18.485553,8.081990,18.650000
sh600201,2016-10-18,30.750000,31.130000,30.750000,31.080000,0.006803,3682723.000000,113897332.000000,17682762705.720001,19056777835.200001,0.006473,250.383788,2016-06-30,2016-08-26,65.510882,7.352080,31.905524,8.246876,31.080000
sh600202,2016-10-18,11.400000,11.680000,11.310000,11.590000,0.016667,5697706.000000,65780715.000000,4442918376.890000,4442918388.480000,0.014863,57.002657,2016-06-30,2016-08-30,-131.902399,7.007005,36.504627,5.435190,11.590000
sh600203,2016-10-18,12.230000,12.590000,12.210000,12.570000,0.027800,6126530.000000,76167534.000000,3810856868.010000,5737540298.400000,0.020208,21.135284,2016-06-30,2016-08-24,38.621783,0.773150,137.717203,2.518382,12.570000
sh600206,2016-10-18,10.680000,11.040000,10.660000,11.020000,0.033771,19750710.000000,215618624.000000,7800320883.220000,9243337207.620001,0.027903,45.692925,2016-06-30,2016-08-26,367.076380,3.569478,-85.308644,3.325186,11.020000
sh600207,2016-10-18,9.600000,9.750000,9.560000,9.700000,0.001032,5330641.000000,51478557.000000,6693000000.000000,8370672947.800000,0.007726,15.071172,2016-06-30,2016-08-27,58.015395,3.721674,8.737062,8.429652,9.700000
sh600208,2016-10-18,4.290000,4.360000,4.270000,4.340000,0.014019,33326319.000000,143960061.000000,33142989216.400002,37321150946.239998,0.004364,28.537384,2016-06-30,2016-08-27,39.549825,3.274948,8.390851,1.754883,4.340000
sh600210,2016-10-18,5.450000,5.540000,5.440000,5.530000,0.012821,21999520.000000,121051858.000000,7945150948.210000,8387550953.740000,0.015312,39.041591,2016-06-30,2016-08-26,80.316036,1.005937,7.304621,1.996318,5.530000
sh600211,2016-10-18,47.360000,47.840000,47.040000,47.830000,0.013777,1612680.000000,76368232.000000,5457833422.170000,6963521870.000000,0.014133,73.110005,2016-06-30,2016-08-19,54.013217,6.874631,44.027681,13.311625,47.830000
sh600213,2016-10-18,14.270000,14.810000,14.210000,14.750000,0.040197,7544408.000000,110553334.000000,3245000000.000000,3245000000.000000,0.034293,23.180064,2016-06-30,2016-08-25,42.949323,1.610070,-16.994673,39.908009,14.750000
sh600215,2016-10-18,8.430000,8.630000,8.400000,8.610000,0.017730,8242609.000000,70211069.000000,4003933096.800000,4003933096.800000,0.017725,18.558175,2016-06-30,2016-08-29,65.256935,4.589645,-130.369608,1.638346,8.610000
sh600216,2016-10-18,15.010000,15.250000,14.850000,14.900000,0.017760,25562199.000000,382551768.000000,13947945487.600000,13948009200.000000,0.027307,83.281175,2016-06-30,2016-08-29,63.692906,3.096362,66.516669,2.091228,14.900000
sh600217,2016-10-18,8.290000,8.470000,8.240000,8.410000,0.016929,6485145.000000,54100945.000000,5819574380.850000,11282751068.430000,0.009372,38.029594,2016-06-30,2016-08-30,54.992480,4.143433,-28.762757,7.384967,8.410000
sh600218,2016-10-18,10.510000,10.960000,10.490000,10.910000,0.040038,16321130.000000,175953001.000000,4023117050.000000,4023117050.000000,0.044260,21.644059,2016-06-30,2016-08-26,45.166445,1.408560,31.651445,2.179167,10.910000
sh600219,2016-10-18,2.890000,2.930000,2.880000,2.930000,0.010345,62944118.000000,183348088.000000,20767725439.930000,20767725442.860001,0.008880,18.370707,2016-06-30,2016-08-26,41.388910,1.536539,31.607091,0.875083,2.930000
sh600220,2016-10-18,4.430000,4.520000,4.430000,4.510000,0.020362,19733902.000000,88448223.000000,8042864870.260000,8042864870.260000,0.011066,37.840340,2016-06-30,2016-08-18,48.202300,3.924199,22.621711,4.267197,4.510000
sh600221,2016-10-18,3.230000,3.260000,3.210000,3.260000,0.009288,40532827.000000,131449643.000000,38507329252.879997,54787952275.800003,0.003431,10.243003,2016-06-30,2016-08-30,12.919077,1.127421,2.888151,1.217918,3.260000
sh600222,2016-10-18,8.230000,8.410000,8.220000,8.400000,0.019417,6272438.000000,52182009.000000,4355946982.800000,4820644777.200000,0.012096,34.141245,2016-06-30,2016-08-20,869.655244,4.738289,48.838061,3.251529,8.400000
sh600223,2016-10-18,5.480000,5.600000,5.460000,5.590000,0.014519,7682356.000000,42578757.000000,5595411120.000000,5595411120.000000,0.007675,10.197116,2016-06-30,2016-08-25,55.518587,0.914612,-5.297950,2.579722,5.590000
sh600225,2016-10-18,6.420000,6.540000,6.380000,6.500000,0.017214,8986270.000000,58177709.000000,5523866068.500000,6080701991.000000,0.010574,13.975699,2016-06-30,2016-08-27,-7.627121,9.609812,-8.910200,4.348117,6.500000
sh600226,2016-10-18,10.130000,10.260000,9.900000,10.190000,0.000982,16050782.000000,161804309.000000,11157876464.299999,11157876464.299999,0.014658,159.878669,2016-06-30,2016-08-30,289.086215,11.046286,-239.911475,7.165460,10.190000
sh600227,2016-10-18,7.080000,7.100000,6.970000,7.100000,-0.001406,16378424.000000,115393913.000000,6747786934.600000,10000577626.000000,0.017233,41.966298,2016-06-30,2016-08-30,419.547362,2.443541,49.296997,2.472059,7.100000
sh600229,2016-10-18,12.060000,12.290000,12.000000,12.280000,0.019934,5772167.000000,70245907.000000,5277601130.120000,8621739002.799999,0.013431,16.976478,2016-06-30,2016-08-18,34.845282,5.602517,13.005953,4.394503,12.280000
sh600230,2016-10-18,20.660000,20.660000,20.660000,20.660000,0.049797,405238.000000,8372217.000000,6077928521.900000,6077928542.560000,0.001377,32.252131,2016-06-30,2016-08-10,-15.267977,3.387062,32.724462,5.468502,20.660000
sh600231,2016-10-18,2.590000,2.630000,2.580000,2.620000,0.011583,19156725.000000,49967243.000000,4212971528.000000,6600215260.600000,0.011913,19.509647,2016-06-30,2016-08-30,14.326804,0.294507,-109.595917,1.319500,2.620000
sh600232,2016-10-18,11.320000,11.600000,11.240000,11.590000,0.032977,7753464.000000,88803901.000000,4227087913.370000,4227087913.370000,0.021259,30.266699,2016-06-30,2016-08-23,155.110344,3.791964,62.011107,3.659499,11.590000
sh600233,2016-10-18,33.130000,34.500000,32.420000,33.610000,0.014795,31998047.000000,1070312016.000000,11091300000.000000,94821527561.809998,0.096964,164.274532,2016-06-30,2016-08-30,172.888278,6.109009,69.610710,10.367377,33.610000
sh600234,2016-10-18,17.700000,18.080000,17.500000,17.960000,0.004474,2271561.000000,40341879.000000,3635927986.840000,3635928004.800000,0.011221,42.241399,2016-06-30,2016-08-25,966.943039,334.643835,472.544531,74.122988,17.960000
sh600235,2016-10-18,12.010000,12.230000,11.970000,12.200000,0.014975,3166249.000000,38469161.000000,4285860000.000000,4285860000.000000,0.009013,26.103874,2016-06-30,2016-08-26,-30.438514,3.036531,181.555724,3.429375,12.200000
sh600236,2016-10-18,6.850000,6.920000,6.850000,6.910000,0.010234,8905785.000000,61317519.000000,7798120333.110000,41897869701.400002,0.007892,32.357403,2016-06-30,2016-07-30,15.040573,4.063513,6.715153,3.374353,6.910000
sh600237,2016-10-18,8.660000,9.110000,8.660000,9.080000,0.043678,40108697.000000,356569463.000000,5124475650.200000,5124475650.200000,0.071068,38.163734,2016-06-30,2016-08-31,-281.454388,8.546880,-45.391149,3.658340,9.080000
sh600238,2016-10-18,13.800000,14.100000,13.550000,14.040000,0.014451,13354161.000000,184508104.000000,6247822183.200000,6292728000.000000,0.030009,56.407916,2016-06-30,2016-08-18,-187.843678,14.347232,75.636771,7.366212,14.040000
sh600239,2016-10-18,5.710000,5.780000,5.670000,5.770000,0.003478,8488044.000000,48626674.000000,6176542308.030000,6176542308.030000,0.007929,69.778843,2016-06-30,2016-08-23,61.707270,1.470612,-3.678390,1.537396,5.770000
sh600240,2016-10-18,10.860000,10.970000,10.810000,10.900000,0.003683,9358799.000000,102072624.000000,12945693044.900000,15524364229.100000,0.007880,84.866359,2016-06-30,2016-08-27,20.252205,3.800159,11.921493,3.249754,10.900000
sh600241,2016-10-18,16.770000,17.240000,16.760000,17.170000,0.021416,3626443.000000,62053506.000000,3313107781.340000,3883718614.550000,0.018794,43.118102,2016-06-30,2016-08-10,71.459191,2.700510,30.119267,5.536745,17.170000
sh600243,2016-10-18,10.290000,11.410000,10.290000,11.410000,0.100289,9828670.000000,109575511.000000,2702458500.000000,5007278500.000000,0.041497,18.192301,2016-06-30,2016-08-23,1628.604054,2.371848,-43.617042,2.845670,11.410000
sh600247,2016-10-18,15.520000,15.920000,15.400000,15.850000,0.021263,2118580.000000,33443257.000000,5332599360.000000,5332599360.000000,0.006297,74.268196,2016-06-30,2016-08-26,372.170564,6.860361,2763.731473,67.217981,15.850000
sh600248,2016-10-18,8.310000,8.980000,8.260000,8.760000,0.050360,63300789.000000,553016836.000000,5322628200.840000,5394372609.600000,0.104181,31.936093,2016-06-30,2016-08-20,45.394481,1.228745,16.339565,2.900470,8.760000
